interface pair,RWR
8f72c1272dbb495f9552b7c329242b3a <-> 7d1fc1e45a2745019614cc032259505e,27.98592238
8ca1d704a651486c84cd3bb4d1eeb634 <-> 17fe12b9a98f488d81bdf66ab774e978,28.72222222
a7c4a0b2567c458b8c2dff2aa8a71019 <-> 549c9f9a2b4248f487e60aa32938c386,29.00006548
af4f6a1f6d8f47dc926e1f7b1a225251 <-> 29c98df00a88461eba278d1b2e426c8c,29.00630743
af4f6a1f6d8f47dc926e1f7b1a225251 <-> 7f7c9ba7db6b4f04b67b27831f8eee6b,29.05052307
44971b1c6caf4878acd20d5182ba0c3c <-> f8fd388ca6784d89be1bd961cdbaa751,29.13399971
7acbc7b0733e424ca6b34252b83f36bf <-> c17570f62f29406f91e86cc16f6aa7e5,29.16666667
79cc9af84c1740a5a11d9c4ad2caf011 <-> 056fd7388d9e4060becf9976727ec881,29.53307957
81497c462c694814aa6201a1484ace05 <-> 325f92b5505e4d1e81b8fbc89913f8ae,29.59375
055cab83ebb24b1d8f9f24c929cc0664 <-> 5dd877d0411a43c28fcc13087d165067,29.91404633
5466b661923b45f5959f197eff2e169e <-> c0f7e55556674b27ab4c8d8e93696e12,30
7c4e7155c641482f8aab21740db1a548 <-> 46a6ef159d2a4c9796afbd27493aef08,30
cb3b315d677346f2b5c9f541d6bca2fb <-> 79cc9af84c1740a5a11d9c4ad2caf011,30.19704887
53a4377f2eaa447bb256468300e930f5 <-> af3b1441273840919935535475bfe6d0,30.80164316
4647a10cd73c493589650b22b5188871 <-> 78dc2aa9adb449989bb8fcc9a7078ad7,30.83741497
074608e11dc54cf795738e872be8c062 <-> fcd270433f374315a17152e8d61a53cd,31
16019137a83f4c33afd498f497e64e04 <-> d849187268c64eb0ad3313ba4f29bc28,31.01273885
4647a10cd73c493589650b22b5188871 <-> 232af75e83e74625b049386841851ec7,31.07843137
c15c31ab104d498a8de2b575352be221 <-> d949bfc93a50435db057373bb41a5201,31.875
7d9e56b153d94fd9a2df62239f0230fa <-> 75de44eca8b746e9b49df1b12ae4e4b2,32
b3ef7b5c4f404c849bbeb23da016658d <-> 7c4e7155c641482f8aab21740db1a548,32.2125
54f793cff2e64aed9a28195300f847ca <-> 872e3be6986843499750cd14be2b17da,32.24084481
b3ef7b5c4f404c849bbeb23da016658d <-> ead1231f402c420ea23204fdc77eb23b,32.56171602
79cc9af84c1740a5a11d9c4ad2caf011 <-> 88da1d6b97d846f7be22b8aa86ba2048,32.76914004
8965f0bfa7504ee5b28bc601ea56e71d <-> ead1231f402c420ea23204fdc77eb23b,33.35442097
9fbd2410384b401984226c6064d1fff4 <-> 92b4a8320eae421994c8bbcc164ef554,33.42902245
8278f98909f344daa4a71ad689f9b8b8 <-> 56d510e943ef49379b92f0955e252831,35.20603394
ec8ab3b7a12d4726b50e73ab3200b66c <-> 9b14bbf6d769410aa435aa50e96a61b1,35.35
ead1231f402c420ea23204fdc77eb23b <-> b62bba160e564740a7ad0f3e9b5bbd86,35.50596635
af4f6a1f6d8f47dc926e1f7b1a225251 <-> 135a1ecd7db5490ea60a74ff1bafb3c9,36.0033789
3e6db4d8717b40febf1a1b5ed0f322bd <-> 135a1ecd7db5490ea60a74ff1bafb3c9,36.24578761
9923cd40a0084fc38d2697acef576bb4 <-> 1b56bc5e28474f82bac03913cd7f4825,36.61518569
1639e2465ffe4b5f82dde2f8105c6aaa <-> 88da1d6b97d846f7be22b8aa86ba2048,36.90948044
af4f6a1f6d8f47dc926e1f7b1a225251 <-> 5d9ff1c377e44135831ec397d9785c9e,37.06193374
32bdc200b1e440529e9891c08cc46599 <-> 7c4e7155c641482f8aab21740db1a548,38.08783784
8f06903b95604decabc6c4459b2ebc68 <-> 5d9ff1c377e44135831ec397d9785c9e,38.92320113
4647a10cd73c493589650b22b5188871 <-> ab0bc3141e9f431e8aea529f43c94ae3,39.625
1d208d3fc6514482a052999a09221401 <-> b15746acdabb485a9155f66bd1c3c7fa,40.92592593
fcb1f8f43b114d91a8d38f8b52a9003e <-> b4ac0ab0942e4397a587f3962965ca90,40.92592593
040583e933ac455eb01a68bcbc09121b <-> efa886503c414ec28d3029ee0c50be9c,42.3237199
aad41c9e3a6e49739ad4c50fefc35a09 <-> 076851cefe0d4162b6c542b40c2c4965,42.5
79cc9af84c1740a5a11d9c4ad2caf011 <-> 7ad38d344fe943e1ad4e050f7ebe6aba,43.12547462
79cc9af84c1740a5a11d9c4ad2caf011 <-> f6e0ab6d3bc24e0cacdbb2d8d5e0cbdc,44.13092575
4647a10cd73c493589650b22b5188871 <-> 7c68d19721ee4b1ab2945fa8685daa36,46.61764706
79cc9af84c1740a5a11d9c4ad2caf011 <-> a49e336d25914bc58ed3a2305498395f,48.76800752
79cc9af84c1740a5a11d9c4ad2caf011 <-> 9493b2801a504a2e8c523bf55d131485,48.85094006
4b4b7f9deda247bb8354150687112496 <-> 02398340ad314208acd995f3e531702b,48.92534488
396f3aa251014cdab5d94cbad23e5974 <-> 3b23c63db6ea4b169926297dbd00d9e0,49.74074074
a7c4a0b2567c458b8c2dff2aa8a71019 <-> 7bae63c7892d4e67a70ffea8f37742c9,49.74205989
a1417e55b78e4220b517aac040367944 <-> 2b3d23eb7c42489e8498d26f24c7204c,51.78539122
a7c4a0b2567c458b8c2dff2aa8a71019 <-> ead1231f402c420ea23204fdc77eb23b,52.29739077
a1139be6362345a29a08bc23de37990f <-> f839b7f2ca264c44a36c8011c141f75a,52.83783784
a2595daeea074239837067466ae71f25 <-> 7bae63c7892d4e67a70ffea8f37742c9,53.85288953
b3ef7b5c4f404c849bbeb23da016658d <-> 7bae63c7892d4e67a70ffea8f37742c9,54.72146962
4e4b890127324fcc83bca954bf371c23 <-> c9fe3dd5d3f84bdb92b134e46ce26d96,54.82999301
7bae63c7892d4e67a70ffea8f37742c9 <-> 56d510e943ef49379b92f0955e252831,55.03330872
ab007994bc4347df9ccb042daa82163f <-> 7d9e56b153d94fd9a2df62239f0230fa,55.46666667
fcb4a6c456b64c3fb6a7aee3b04fb726 <-> 7d9e56b153d94fd9a2df62239f0230fa,55.46666667
7c02f99cd937475d85dca8824c25d300 <-> 88da1d6b97d846f7be22b8aa86ba2048,56.3125
4e4b890127324fcc83bca954bf371c23 <-> 3b8f6650c1f54abdae458b6c8776868e,56.68357684
c865da79594a4efb931e64311b0457a3 <-> 93afa91e1d004a3f95f693a83f2bc39e,57.61482558
7bae63c7892d4e67a70ffea8f37742c9 <-> 5093e44f4afe4b5f9e913e6134622956,59.66056034
79cc9af84c1740a5a11d9c4ad2caf011 <-> 5d9ff1c377e44135831ec397d9785c9e,62.5907148
4647a10cd73c493589650b22b5188871 <-> 872e3be6986843499750cd14be2b17da,63.4
af4f6a1f6d8f47dc926e1f7b1a225251 <-> 714f412fba1f499da52ba9d651224f9f,63.65453523
7d9e56b153d94fd9a2df62239f0230fa <-> 470bc02860cf4ebe9fe31be50cf79ef8,64
7d9e56b153d94fd9a2df62239f0230fa <-> e6a935135b604d1cb0582d023a5d046a,64
7d9e56b153d94fd9a2df62239f0230fa <-> 88da1d6b97d846f7be22b8aa86ba2048,64
7d9e56b153d94fd9a2df62239f0230fa <-> f9263bd3616349f4bfd6d6c6b7302cad,64
ead1231f402c420ea23204fdc77eb23b <-> 56d510e943ef49379b92f0955e252831,64.6711753
d005a9b8a7d2423ea9d229a0be642dfe <-> c9fe3dd5d3f84bdb92b134e46ce26d96,66.42173116
ca88daf712b6489b9277ce194f2ccd83 <-> b3ef7b5c4f404c849bbeb23da016658d,68.04075562
d005a9b8a7d2423ea9d229a0be642dfe <-> 3b8f6650c1f54abdae458b6c8776868e,68.58020005
52611669491a4420aea07f7d330ac003 <-> 497399c3161344d9a1c5a9ea35d20ec7,70.10040824
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> 3b8f6650c1f54abdae458b6c8776868e,70.8672143
cb3b315d677346f2b5c9f541d6bca2fb <-> 33463d0fc96d49b2b18d969fb9bc5d6f,72.08
6da8e38d116b4ee39cff2b1c473bd640 <-> 8f72c1272dbb495f9552b7c329242b3a,72.4
d8e3519e0a2a4f2cb16dd27fb0ff45af <-> e4bfa339f9234433ba9d9b9d385947e4,72.418201
571a9138872a4536b7979a677d57dc2e <-> 58b54c7e22784c34b6cdeeb7ded875e2,72.418201
ae5544d28fd64817861643cee4aab386 <-> 884ad1afdd844fd4b7f87af88ffba034,72.42280399
753cc49ca62a439bb12d84236e8d17ff <-> 714f412fba1f499da52ba9d651224f9f,73.51864422
da58fb5d22454b90a1f943a753a2c337 <-> 0e3e10fe87e64f6a8105ee7c3ef1ebd5,76.59680345
cb3b315d677346f2b5c9f541d6bca2fb <-> 77607e5a3e9546bf8576f61dcc2c8cac,77.52531865
c814ab65f97f4294a16bdc961f1061bb <-> 884ad1afdd844fd4b7f87af88ffba034,78.04427083
b526114e842a4467b00d5ae580a82934 <-> 7d9e56b153d94fd9a2df62239f0230fa,79.62881563
79cc9af84c1740a5a11d9c4ad2caf011 <-> 135a1ecd7db5490ea60a74ff1bafb3c9,80.60217886
6c3d4e218eac4d658c45f3b21984d3b8 <-> 983d36132db84fdba6b3a057133a19fa,80.83333333
42da5ae6ed404ce598216169a3085f8c <-> f5f0fea0b1084f04b559e98733c4eb69,85
c03c25985e0a4b99b8dc6b25ac04f5a0 <-> b1d83bfae9f14fd5ac55100e70e894a7,85.38461538
7acbc7b0733e424ca6b34252b83f36bf <-> 64fdd38c8331450c8a438a65013a6df9,87.5
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> 78dc2aa9adb449989bb8fcc9a7078ad7,88.49492394
7ad38d344fe943e1ad4e050f7ebe6aba <-> 33463d0fc96d49b2b18d969fb9bc5d6f,102.94
f6e0ab6d3bc24e0cacdbb2d8d5e0cbdc <-> 33463d0fc96d49b2b18d969fb9bc5d6f,105.34
b1a8feb70616433e9cb10149c067452c <-> d2b6ea7541e640ff8f446b421fe0b57d,108.6271097
2fb1f41257764cc5a2dda59aa271a39c <-> 1c4dce272a5446d7b6797bcc322cc7b0,111
e78fbb55e1ab483eb5b1e086cde4e67e <-> c814ab65f97f4294a16bdc961f1061bb,114.204513
f6e0ab6d3bc24e0cacdbb2d8d5e0cbdc <-> 8e601baafe7c424d894c11dc97b11bc5,117.1693576
8f72c1272dbb495f9552b7c329242b3a <-> 884ad1afdd844fd4b7f87af88ffba034,119.2220833
b9b9f26d9f04485b9b6500c7736398a1 <-> 8f72c1272dbb495f9552b7c329242b3a,120.6111111
bcf9fec1501c4c8f9a56de72e7e24f24 <-> 8f72c1272dbb495f9552b7c329242b3a,120.6111111
232af75e83e74625b049386841851ec7 <-> c9fe3dd5d3f84bdb92b134e46ce26d96,129.5022418
9a155cf0e48e49b987afb692dd3f7c2e <-> a1417e55b78e4220b517aac040367944,130.3
f2eb5564c03d40588567b67a427cec25 <-> c814ab65f97f4294a16bdc961f1061bb,130.3
a1417e55b78e4220b517aac040367944 <-> 884ad1afdd844fd4b7f87af88ffba034,130.7935606
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> ab0bc3141e9f431e8aea529f43c94ae3,135.412848
4647a10cd73c493589650b22b5188871 <-> b3ef7b5c4f404c849bbeb23da016658d,136.4861111
78dc2aa9adb449989bb8fcc9a7078ad7 <-> 3b8f6650c1f54abdae458b6c8776868e,137.1632653
232af75e83e74625b049386841851ec7 <-> 3b8f6650c1f54abdae458b6c8776868e,138.2352941
4647a10cd73c493589650b22b5188871 <-> e68a507b88c04b80aac6258f216c0fad,147.9333333
4647a10cd73c493589650b22b5188871 <-> e6777fba3edc406799c6a0115ea08ba0,148.59375
20af4105a0cb45f7ac8559fd8db38250 <-> c814ab65f97f4294a16bdc961f1061bb,149.3020833
0736ef3143844825a78ad38284270ab5 <-> c814ab65f97f4294a16bdc961f1061bb,149.3020833
8f72c1272dbb495f9552b7c329242b3a <-> 88da1d6b97d846f7be22b8aa86ba2048,165.2333333
135a1ecd7db5490ea60a74ff1bafb3c9 <-> 33463d0fc96d49b2b18d969fb9bc5d6f,166.1
ec8ab3b7a12d4726b50e73ab3200b66c <-> d5d43b07125c408f8d275552a03edf1a,169.5
ab0bc3141e9f431e8aea529f43c94ae3 <-> 3b8f6650c1f54abdae458b6c8776868e,176.25
5d9ff1c377e44135831ec397d9785c9e <-> 33463d0fc96d49b2b18d969fb9bc5d6f,177.7966667
2fb1f41257764cc5a2dda59aa271a39c <-> 17fe12b9a98f488d81bdf66ab774e978,185
c03c25985e0a4b99b8dc6b25ac04f5a0 <-> bb251a4382ef4d319eacaddd9810bdbe,192.8571429
c814ab65f97f4294a16bdc961f1061bb <-> 27094d9249694915b26363ae9bfd4250,194.0927083
7c68d19721ee4b1ab2945fa8685daa36 <-> c9fe3dd5d3f84bdb92b134e46ce26d96,194.2514945
79cc9af84c1740a5a11d9c4ad2caf011 <-> 714f412fba1f499da52ba9d651224f9f,202.9084164
7ad38d344fe943e1ad4e050f7ebe6aba <-> 5324d92d39b148e28982120b5c017da6,204.5582568
8f72c1272dbb495f9552b7c329242b3a <-> 981097c630334951adda116bd1017df8,206.2130952
c95c60a3db1249389fcc117eb80c4782 <-> 8f72c1272dbb495f9552b7c329242b3a,206.25
7c68d19721ee4b1ab2945fa8685daa36 <-> 3b8f6650c1f54abdae458b6c8776868e,207.3529412
a1417e55b78e4220b517aac040367944 <-> 5392f438542b46be81cea9c0df04bf49,208.7212963
c814ab65f97f4294a16bdc961f1061bb <-> 88da1d6b97d846f7be22b8aa86ba2048,215.809375
a1417e55b78e4220b517aac040367944 <-> 88da1d6b97d846f7be22b8aa86ba2048,215.809375
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> 872e3be6986843499750cd14be2b17da,216.6607027
ff2bd92bc1d84ede8f781f1a857ec2bd <-> 96263fe3203b4626add5d9324b0d4040,217.2511507
1397a2e411e44b519bcf704cd6946ae5 <-> 88da1d6b97d846f7be22b8aa86ba2048,217.2523015
37174295628d4a2d8a178b77262e6e6f <-> 5c6a7d995eb748f9b236aa49386f19b1,217.2595896
8227e182dff245f4ad630b400611cefa <-> 8f72c1272dbb495f9552b7c329242b3a,222.2857143
926a7b5ed76a4ed9a1ca88a38a27a810 <-> 8f72c1272dbb495f9552b7c329242b3a,231.4017521
97f5f8819aa543729f6bcf95a6e03ac2 <-> a1417e55b78e4220b517aac040367944,247.3287037
a20a184e86af40d8bba2750633b566ae <-> a1417e55b78e4220b517aac040367944,247.3287037
cb3b315d677346f2b5c9f541d6bca2fb <-> 884ad1afdd844fd4b7f87af88ffba034,250.2777778
c6c419c97a00463ab74379bac3f44581 <-> 5d9ff1c377e44135831ec397d9785c9e,260.3884181
3b8f6650c1f54abdae458b6c8776868e <-> 872e3be6986843499750cd14be2b17da,282
f79b75f976cc47e8a9035eeacf049b10 <-> 983d36132db84fdba6b3a057133a19fa,291
8e4457fbb47b4ea385e166e779b0f2bf <-> 135a1ecd7db5490ea60a74ff1bafb3c9,302.4053436
714f412fba1f499da52ba9d651224f9f <-> 33463d0fc96d49b2b18d969fb9bc5d6f,324.6066667
a1417e55b78e4220b517aac040367944 <-> 93794ea61ca94780a5275334ec8322ef,325.75
c814ab65f97f4294a16bdc961f1061bb <-> e309d93479a94da9bfce5e8bb8ab1cfe,325.75
a1417e55b78e4220b517aac040367944 <-> 7b176ad250ad49479a1bbb560aa01163,325.75
a1417e55b78e4220b517aac040367944 <-> e5ac142597c9411f8abb7c421e88b1f4,325.75
c814ab65f97f4294a16bdc961f1061bb <-> e239a125c64a4f90b9d689905943ed77,325.75
a7c4a0b2567c458b8c2dff2aa8a71019 <-> 4e4b890127324fcc83bca954bf371c23,326.6204151
cf8fb074a4a14cedb95bef768cf30903 <-> 48ac7ec2384444999b866d88aed2b855,336.6666667
a7c4a0b2567c458b8c2dff2aa8a71019 <-> c9fe3dd5d3f84bdb92b134e46ce26d96,350.0782022
714f412fba1f499da52ba9d651224f9f <-> 07a7a0890c064f3cae813c4eca14b73e,352.1492482
cb3b315d677346f2b5c9f541d6bca2fb <-> 4ac00fb0cc8346e49f38b1282d600526,360.4
d005a9b8a7d2423ea9d229a0be642dfe <-> a7c4a0b2567c458b8c2dff2aa8a71019,375.3326038
f6e0ab6d3bc24e0cacdbb2d8d5e0cbdc <-> 884ad1afdd844fd4b7f87af88ffba034,379.2064394
4e4b890127324fcc83bca954bf371c23 <-> 56d510e943ef49379b92f0955e252831,389.4018033
ed14be9824f64a6f958a6fab2a0c4900 <-> f6e0ab6d3bc24e0cacdbb2d8d5e0cbdc,394.9
cb3b315d677346f2b5c9f541d6bca2fb <-> 5dc9662e7af04f1c8c76642676737a16,433.8148148
cb3b315d677346f2b5c9f541d6bca2fb <-> 33a53db5c23a483689c8dde92c85324c,433.8148148
cb3b315d677346f2b5c9f541d6bca2fb <-> 0e7d437168a644b5b9a5602065ea95fc,450.5
8e0489371bdc40cda222e0e467e2767d <-> c55cb60ba93542e38b4286fd80dfcaf8,450.5077691
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> b3ef7b5c4f404c849bbeb23da016658d,455.3478866
d005a9b8a7d2423ea9d229a0be642dfe <-> 56d510e943ef49379b92f0955e252831,465.9416984
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> 0f15483e7304466285862b54403be0d0,472.9847122
e878e714e1f34c09b638b759de7982f2 <-> a1417e55b78e4220b517aac040367944,475.3414924
cb3b315d677346f2b5c9f541d6bca2fb <-> fa4b2b5b630245549b2feed10f5ff2f2,504.56
9c57328d4ed0422a861d9f5ef577985f <-> 7ad38d344fe943e1ad4e050f7ebe6aba,514.7
7ad38d344fe943e1ad4e050f7ebe6aba <-> 884ad1afdd844fd4b7f87af88ffba034,516.6496212
aff15705ef6546e7816d0792601dad21 <-> 960aa047baef4300ae96c7d061eb83cc,519
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> 374a713905ff43bdafb7a3daeef1cd24,519.8753447
dfb1b12e21f84b018a6da693cd0e3a7b <-> db1e0ffe33674a8bb9fd6c155b53e786,523.0416667
cb3b315d677346f2b5c9f541d6bca2fb <-> 92c2599fa154431ea0e017d07f3ad2b4,547.9054054
cb3b315d677346f2b5c9f541d6bca2fb <-> bc6286adf5b44cba9f4e6520551e4fae,571.9168091
c55cb60ba93542e38b4286fd80dfcaf8 <-> f0312b148570483d91c2480c30d7af01,579.2188177
cb3b315d677346f2b5c9f541d6bca2fb <-> 88da1d6b97d846f7be22b8aa86ba2048,580.6444444
b3ef7b5c4f404c849bbeb23da016658d <-> 3b8f6650c1f54abdae458b6c8776868e,607.0833333
cb988736e4b8439aab9e18e6934a3632 <-> f6e0ab6d3bc24e0cacdbb2d8d5e0cbdc,634.337963
adc09852ea0142ce848408635f875318 <-> f6e0ab6d3bc24e0cacdbb2d8d5e0cbdc,634.337963
3cf63993ac7c411b9f96d1b6326696cc <-> 3b8f6650c1f54abdae458b6c8776868e,658
f6e0ab6d3bc24e0cacdbb2d8d5e0cbdc <-> 6bbecf4efd7d47f78f46760c1fccef3a,659
3b8f6650c1f54abdae458b6c8776868e <-> 158a0eb0c60745f79091890ed0163620,660.9375
244e6eb41cc9444b895a72f48d32b37a <-> 631b0ac44af745c2833222e757f5b764,662
a7c4a0b2567c458b8c2dff2aa8a71019 <-> 78dc2aa9adb449989bb8fcc9a7078ad7,721.446
a7c4a0b2567c458b8c2dff2aa8a71019 <-> ab0bc3141e9f431e8aea529f43c94ae3,751.50625
0cfa63ff00304f218978dbfdb4184be8 <-> f6e0ab6d3bc24e0cacdbb2d8d5e0cbdc,758.4076792
f6e0ab6d3bc24e0cacdbb2d8d5e0cbdc <-> c95d0cd7b4a44eea85b394cced9f43be,770.612037
a7c4a0b2567c458b8c2dff2aa8a71019 <-> 232af75e83e74625b049386841851ec7,797.4460784
ab0bc3141e9f431e8aea529f43c94ae3 <-> 56d510e943ef49379b92f0955e252831,816.5693336
f6e0ab6d3bc24e0cacdbb2d8d5e0cbdc <-> 0cec09aa749a4d3db64f9a312aa66b80,818.9932432
7ad38d344fe943e1ad4e050f7ebe6aba <-> 8fcd05d0b42e4314910e9ce3b812de99,824.4731481
2837592315f54416ad34a391821298f4 <-> 135a1ecd7db5490ea60a74ff1bafb3c9,830.5
7ad38d344fe943e1ad4e050f7ebe6aba <-> 88da1d6b97d846f7be22b8aa86ba2048,852.471875
f6e0ab6d3bc24e0cacdbb2d8d5e0cbdc <-> 88da1d6b97d846f7be22b8aa86ba2048,872.346875
5d9ff1c377e44135831ec397d9785c9e <-> 884ad1afdd844fd4b7f87af88ffba034,888.6613636
cb3b315d677346f2b5c9f541d6bca2fb <-> ebcbb545d0c6491085ebbdbf71575016,901
135a1ecd7db5490ea60a74ff1bafb3c9 <-> 884ad1afdd844fd4b7f87af88ffba034,901.743287
78dc2aa9adb449989bb8fcc9a7078ad7 <-> 56d510e943ef49379b92f0955e252831,915.496791
714f412fba1f499da52ba9d651224f9f <-> 884ad1afdd844fd4b7f87af88ffba034,922.8816288
232af75e83e74625b049386841851ec7 <-> 56d510e943ef49379b92f0955e252831,948.0967099
e7f82f4ac88943e3aff5eddb9933b964 <-> 7ad38d344fe943e1ad4e050f7ebe6aba,976.9768519
e4704dff29f04fb187d913967f1f0e11 <-> 7ad38d344fe943e1ad4e050f7ebe6aba,976.9768519
b0da912fef3940c59ec29e3f3e0f49d7 <-> 135a1ecd7db5490ea60a74ff1bafb3c9,1086.75
a7c4a0b2567c458b8c2dff2aa8a71019 <-> 7c68d19721ee4b1ab2945fa8685daa36,1196.169118
74c6bd715ef7406291a823d482696126 <-> 5d9ff1c377e44135831ec397d9785c9e,1256.5
315c4a54f1c94263a7d3543af68fd258 <-> 5d9ff1c377e44135831ec397d9785c9e,1261
7ad38d344fe943e1ad4e050f7ebe6aba <-> 82ae31b531b34380b3efe88c25d26c4b,1286.75
7ad38d344fe943e1ad4e050f7ebe6aba <-> 9b0b02eddb444a21bd648f48b896a557,1286.75
7ad38d344fe943e1ad4e050f7ebe6aba <-> 7ba8eef173e547ae9974cbc4a6453ad5,1286.75
f6e0ab6d3bc24e0cacdbb2d8d5e0cbdc <-> 8d8183cadb1243bda5e59f9e1b6c1915,1316.75
7c68d19721ee4b1ab2945fa8685daa36 <-> 56d510e943ef49379b92f0955e252831,1422.138003
918be944b2724fe0ba964d662bbda581 <-> 13be54b320564f5b941d9f9999677fc4,1490.142857
135a1ecd7db5490ea60a74ff1bafb3c9 <-> 367d98f884414688aefeabb00908a14f,1690.090972
13b3ee2f35fa4ea79d7b48d47faecf7f <-> 135a1ecd7db5490ea60a74ff1bafb3c9,1745.625
0e40015a2cee40b88eb9299a4b3dc546 <-> 135a1ecd7db5490ea60a74ff1bafb3c9,1745.625
a0c318feed224a9194ebb6bcef7a41c5 <-> 135a1ecd7db5490ea60a74ff1bafb3c9,1754.027027
cc179ace164345b4a1e4cc85a0df92e3 <-> 5d9ff1c377e44135831ec397d9785c9e,1755.060185
0d881d06faec48f5b7271fdb76439dc9 <-> 5d9ff1c377e44135831ec397d9785c9e,1755.060185
5d9ff1c377e44135831ec397d9785c9e <-> 920eb0cd7935458cbe40e543aa02124f,1790.876042
56d510e943ef49379b92f0955e252831 <-> 872e3be6986843499750cd14be2b17da,1816.957284
fb5e4fefe75940c2bfd7c03fd99a079a <-> 5d9ff1c377e44135831ec397d9785c9e,1864.756757
39b499398bc7428a81ccc4caabb7f084 <-> 7ad38d344fe943e1ad4e050f7ebe6aba,1877.653616
a7c4a0b2567c458b8c2dff2aa8a71019 <-> 872e3be6986843499750cd14be2b17da,1945.075
88da1d6b97d846f7be22b8aa86ba2048 <-> 135a1ecd7db5490ea60a74ff1bafb3c9,1952.630556
87ccde2725cb4679ba84ec57d0a237bd <-> b1d83bfae9f14fd5ac55100e70e894a7,2001.818182
88da1d6b97d846f7be22b8aa86ba2048 <-> 5d9ff1c377e44135831ec397d9785c9e,2017.736364
5e263e1708dd48c2a7fb0aeb9c4cd73a <-> 135a1ecd7db5490ea60a74ff1bafb3c9,2281.699548
714f412fba1f499da52ba9d651224f9f <-> a283c0b9fd3c4d0eb87ac8ea6e2dce30,2293.583824
be8e9999b8434cfab722bc8e9c00a0ec <-> 5d9ff1c377e44135831ec397d9785c9e,2351.474403
3a88734f387841d1b5ee4450a447b8a4 <-> 714f412fba1f499da52ba9d651224f9f,2421.7
755ec15c64dc46b2b7f9518d1bf2e775 <-> e405404ca2b241258dd49560e1fea607,2460.5
918be944b2724fe0ba964d662bbda581 <-> 17fe12b9a98f488d81bdf66ab774e978,2483.571429
c0efda4ce41f405f8048fb0676936848 <-> 714f412fba1f499da52ba9d651224f9f,2890.828704
aea2c63362d047ccb012ebd535f78630 <-> 714f412fba1f499da52ba9d651224f9f,2890.828704
714f412fba1f499da52ba9d651224f9f <-> 88da1d6b97d846f7be22b8aa86ba2048,2929.865909
714f412fba1f499da52ba9d651224f9f <-> bb08bc56e2cf4b0eb47f3cf67f7ed98a,2970.5
54648ea535a643c2bdc68e0af8a1af2a <-> 135a1ecd7db5490ea60a74ff1bafb3c9,3065.107143
68d1cd12da5140e29026e6cb231e7709 <-> 5d9ff1c377e44135831ec397d9785c9e,3349.5
a7c4a0b2567c458b8c2dff2aa8a71019 <-> 798de99e2c36406c92298966321919a9,3391.561475
714f412fba1f499da52ba9d651224f9f <-> f8c9bed957c5452b886391f78edd8a4e,3560.993243
a7c4a0b2567c458b8c2dff2aa8a71019 <-> b3ef7b5c4f404c849bbeb23da016658d,4155.3875
b3ef7b5c4f404c849bbeb23da016658d <-> 56d510e943ef49379b92f0955e252831,4171.962402
51f207e78ead4c9d9ebbbdd5129dd70c <-> 56d510e943ef49379b92f0955e252831,4299.963983
25d48b21b4fb45988333ab1fc3de2ad1 <-> 714f412fba1f499da52ba9d651224f9f,4361.828342
56d510e943ef49379b92f0955e252831 <-> 12981d80cb874caea6d805342658cd67,4542.626412
87ccde2725cb4679ba84ec57d0a237bd <-> d8ed261c637f42a6ade1a1876796c2be,4587.5
a7c4a0b2567c458b8c2dff2aa8a71019 <-> 05091fabbd094c099ba7bb7508325cbc,4862.6875
8373293a860e4948a16041e83981c1af <-> b1d83bfae9f14fd5ac55100e70e894a7,4910.769231
a3382dc1f9d14e3c83748719fbe11044 <-> b1d83bfae9f14fd5ac55100e70e894a7,4957.964286
714f412fba1f499da52ba9d651224f9f <-> 92169e1c67d44e179a4e7d6a8f87b58e,6054.25
8373293a860e4948a16041e83981c1af <-> 6e2fb85c95184e1d8a5bb6d9ead0275e,8571.428571
f56946f999c64be7a771def512024c69 <-> b1d83bfae9f14fd5ac55100e70e894a7,15982.78846
f56946f999c64be7a771def512024c69 <-> 1c2169daf21a46ef891a0a014481e53a,27722.14286
